         600  4.346607166881362E-002  3.087238729970163E-003
         650  2.902562625935922E-002  2.110360195148978E-003
         700  2.356036612351425E-002  1.845521598304721E-003
         750  2.642583704162389E-002  1.718118981118000E-003
         800  2.552039604555816E-002  1.598586919874123E-003
         850  2.059963056395762E-002  1.291416679631197E-003
         900  1.561725559919762E-002  9.366204295555415E-004
         950  9.437668483949576E-003  6.039931760584318E-004
        1000  5.677198715617415E-003  4.204567210964734E-004
        1050  6.178829379184171E-003  3.682813620747148E-004
        1100  6.553955484080750E-003  3.541661365872416E-004
        1150  5.843566291471943E-003  3.160895003998918E-004
        1200  4.030606973635343E-003  2.522202856754782E-004
        1250  3.479390694685280E-003  1.887631319106240E-004
        1300  2.578047978105799E-003  1.427343188201163E-004
        1350  2.733772458671592E-003  1.363685641104633E-004
        1400  2.744015057814928E-003  1.349793195447201E-004
        1450  2.296429931775201E-003  1.171365509065637E-004
        1500  2.009862137715487E-003  9.330859145882604E-005
        1550  1.224273468041598E-003  7.101630929867233E-005
        1600  1.179973981332344E-003  5.257238411049754E-005
        1650  9.353097237869709E-004  4.521722755725154E-005
        1700  8.234139152763722E-004  4.192776208848277E-005
        1750  8.094455096709620E-004  3.816783838431555E-005
        1800  7.438444182963576E-004  3.246407502621040E-005
        1850  5.439109668749734E-004  2.650991125575046E-005
        1900  4.625226307152964E-004  2.118367700848596E-005
        1950  4.299877193315964E-004  1.828177802938626E-005
        2000  3.574298492203040E-004  1.644138374501397E-005
        2075  3.363388621604342E-004  9.631135060601466E-006
        2175  2.064391224355980E-004  7.045007085075145E-006
        2275  1.462283175332171E-004  4.771786230761527E-006
        2375  1.207552840368589E-004  4.001175692702277E-006
        2475  9.392542688646547E-005  3.271159505359873E-006
        2625  5.803706277377690E-005  1.657799267044288E-006
        2825  3.219607478995992E-005  1.208245994436008E-006
        3025  1.740243035905526E-005  9.143312654849939E-007
        3325  7.667026373828776E-006  5.174712768979953E-007
        3725  2.027847067712306E-006  4.006381540289390E-007
        4125  4.261221026858127E-007  3.278358162346186E-007
         350  4.023368825494254E-003  8.476026104681172E-004
         400 -2.772959555610155E-004  5.650734787669261E-004
         450 -2.523110725752000E-003  3.740751033128617E-004
         500 -1.328273757735490E-003  2.494113564436221E-004
         550  1.178549128265962E-004  2.030983807166622E-004
         600  8.039332641780648E-004  2.103824771565884E-004
         650 -3.699374011079817E-004  1.962287492356116E-004
         700 -9.887114041705111E-004  1.808836317706190E-004
         750 -1.663074625311613E-003  1.483772978732902E-004
         800 -9.303396026196424E-004  1.039566044343540E-004
         850 -3.179731620308070E-005  7.949761950979364E-005
         900  3.744058851287143E-004  7.478596418928058E-005
         950  3.518130439970870E-004  6.722999033112731E-005
        1000 -1.590523384155484E-004  5.806431633996409E-005
        1050 -4.223902341865566E-004  4.817590309817318E-005
        1100 -4.357463865078171E-004  3.688064567091373E-005
        1150 -1.533290404261182E-004  2.899798265062604E-005
        1200  6.636982074610769E-005  2.510908411122244E-005
        1250 -4.279475012768239E-005  2.409960631215711E-005
        1300 -1.370702432464168E-004  2.214197471944676E-005
        1350 -2.065897809635984E-004  1.979178556016433E-005
        1400 -1.801081538597646E-004  1.640557730425938E-005
        1450 -1.016128262850058E-004  1.311218573143767E-005
        1500 -4.689062011532430E-006  1.115965345307145E-005
        1550  5.313123966259825E-006  1.018161700438587E-005
        1600 -1.942138291469855E-005  8.921939557067772E-006
        1650 -7.118474275575863E-005  7.916461276870421E-006
        1700 -6.710764731048888E-005  6.868261847439752E-006
        1750 -4.300500321783451E-005  5.755668090440439E-006
        1800 -2.544706375064152E-005  4.944866059771284E-006
        1850 -9.015792823177751E-006  4.498277704148715E-006
        1900 -1.744217896494755E-005  4.012930076596572E-006
        1950 -3.369296511331413E-005  3.831156169475197E-006
        2000 -2.866549075276453E-005  3.406147457819203E-006
        2075 -1.918893346766709E-005  1.975006895676888E-006
        2175 -5.141438420861297E-006  1.520314885388693E-006
        2275 -9.177536687358649E-006  1.324089396156013E-006
        2375 -8.267445703328729E-006  1.138560135508032E-006
        2475 -3.342739953757795E-006  9.467776117393389E-007
        2625 -3.679765938822660E-006  5.450995393647679E-007
        2825 -1.053958292729533E-006  4.495446877944813E-007
        3025 -1.230538155024330E-006  3.716038950420068E-007
        3325 -1.797395646171121E-007  2.331393160161616E-007
        3725 -3.425653379932547E-007  2.092137872379807E-007
        4125  9.781947631452832E-009  2.043904750790287E-007
         350  8.324268893709328E-004  9.738499917561253E-005
         400  8.958186368242605E-004  7.954280493470532E-005
         450  4.962131210713414E-004  4.694949696205371E-005
         500  1.998317150280006E-004  2.199113985369057E-005
         550  1.951774646955649E-004  1.751329616458259E-005
         600  3.315491168413427E-004  2.886336241599181E-005
         650  4.740058541058291E-004  3.535702170937459E-005
         700  4.985186147229979E-004  3.235239946013404E-005
         750  3.211931263089839E-004  2.276879042898847E-005
         800  1.638958181701794E-004  1.217962756389627E-005
         850  9.846163238395093E-005  9.970889868166820E-006
         900  1.865385057789778E-004  1.289495738576132E-005
         950  2.885351194811422E-004  1.574381815106912E-005
        1000  2.682003588723213E-004  1.575880599508576E-005
        1050  1.798024783884951E-004  1.199129639505660E-005
        1100  9.507774817463845E-005  7.549721044259927E-006
        1150  5.882107041259587E-005  4.939917173018236E-006
        1200  7.868684879102753E-005  5.374186929047151E-006
        1250  9.729147494758460E-005  6.236119453239061E-006
        1300  1.104305613069543E-004  6.562567816349007E-006
        1350  9.344196325376591E-005  5.583592856966195E-006
        1400  6.195383259531810E-005  3.921617821238470E-006
        1450  3.609061608261375E-005  2.829089411978799E-006
        1500  3.777811214464236E-005  2.737456703945555E-006
        1550  4.440772846125280E-005  3.060684422866088E-006
        1600  4.783229487659506E-005  3.134250608994089E-006
        1650  4.692911843661326E-005  2.735046443706822E-006
        1700  3.233906420381269E-005  2.258115939544893E-006
        1750  1.953392788510731E-005  1.754044010046333E-006
        1800  1.526037314728001E-005  1.554792495896939E-006
        1850  1.704221044342072E-005  1.625074883192916E-006
        1900  2.101882473174555E-005  1.589747759616153E-006
        1950  1.843124184151141E-005  1.617204586430135E-006
        2000  1.239329092535778E-005  1.445824513054367E-006
        2075  8.860419777714318E-006  8.029214377835718E-007
        2175  6.656438314770033E-006  7.564620411257486E-007
        2275  6.893380350792692E-006  7.168723834443832E-007
        2375  3.888028506455991E-006  6.579454018554884E-007
        2475  3.038595262896706E-006  5.956275168549312E-007
        2625  2.068989254260221E-006  4.137638573559868E-007
        2825  1.477933398569378E-006  3.805882799714498E-007
        3025  4.384121785275475E-007  3.916284873317606E-007
        3325 -4.231084860546991E-007  2.636450223890700E-007
        3725  2.883642445458880E-008  2.883678858854965E-007
        4125 -1.146459543866486E-007  2.990441201884463E-007
         600  3.838954418892662E-002  1.175370424546068E-003
         650  2.748405495757858E-002  8.090761500005885E-004
         700  2.391704936776310E-002  6.535727253643306E-004
         750  2.503494196420536E-002  6.161761171118759E-004
         800  2.407138623852283E-002  5.549371577311735E-004
         850  2.090156500047693E-002  4.685742065294457E-004
         900  1.457855779067303E-002  3.308311123725763E-004
         950  9.248693553957467E-003  2.244534756007659E-004
        1000  7.063711958825588E-003  1.609379728370008E-004
        1050  6.236472784198510E-003  1.487534561043789E-004
        1100  6.335832657495824E-003  1.327832627573655E-004
        1150  5.865671453620307E-003  1.197416133928581E-004
        1200  4.542681068222349E-003  9.554546668408017E-005
        1250  3.379666290522242E-003  7.460216742441175E-005
        1300  2.711088321854671E-003  6.118692605751205E-005
        1350  2.647209596605196E-003  5.604921434123028E-005
        1400  2.638009434818911E-003  5.257631777782114E-005
        1450  2.460308162233171E-003  4.644140205894312E-005
        1500  1.918821127002205E-003  4.053888419022697E-005
        1550  1.414608260316697E-003  3.195251190003574E-005
        1600  1.075700764863480E-003  2.512459011566184E-005
        1650  9.059513504224984E-004  2.230317559472759E-005
        1700  8.771467404601087E-004  2.027878401772322E-005
        1750  8.086806880362564E-004  1.910964803148293E-005
        1800  6.748056199743102E-004  1.760903223015967E-005
        1850  5.882208832630810E-004  1.471526839863708E-005
        1900  4.412164085312785E-004  1.241138352648499E-005
        1950  4.074196076837446E-004  1.178007045535047E-005
        2000  3.624178102052732E-004  1.100208090584455E-005
        2075  3.117496253885717E-004  6.844416276293267E-006
        2175  2.139944765553810E-004  5.358218442728481E-006
        2275  1.397220530248402E-004  4.429757474404353E-006
        2375  1.227239308859134E-004  3.887085005895120E-006
        2475  8.268968766366015E-005  3.300402705945659E-006
        2625  5.855490862331256E-005  2.058613537100809E-006
        2825  3.368897447542622E-005  1.607893093050306E-006
        3025  1.651924937190415E-005  1.406471762047439E-006
        3325  8.156487025315375E-006  9.128707136725446E-007
        3725  1.401608536377622E-006  7.707080994897477E-007
        4125 -4.033827943835104E-007  7.106759938393154E-007
         350  4.508940859944559E-003  3.766871937914239E-004
         400 -3.084276182563464E-004  2.453644546058062E-004
         450 -2.180695122384544E-003  1.725376536519019E-004
         500 -1.299184839007794E-003  1.155848603732934E-004
         550  7.957666300390720E-006  9.263786195970552E-005
         600  4.972544437365287E-004  8.476696505347067E-005
         650 -4.111904884443720E-004  7.823349020189605E-005
         700 -1.322252978512940E-003  7.085730781739598E-005
         750 -1.525017189191034E-003  5.779325514727977E-005
         800 -9.012818905080591E-004  4.405156925555293E-005
         850  3.713423463116991E-005  3.701123363654672E-005
         900  4.552035091147021E-004  3.352981719007858E-005
         950  2.491969772236916E-004  2.887908299425912E-005
        1000 -1.886574962548669E-004  2.561681792085972E-005
        1050 -4.160519955939769E-004  2.192746841018289E-005
        1100 -3.705920214496048E-004  1.816505157062171E-005
        1150 -1.272904521201660E-004  1.542764674902480E-005
        1200  1.873015840557127E-006  1.437634983524881E-005
        1250 -7.934062631755172E-006  1.317878241658221E-005
        1300 -1.406917392390217E-004  1.135802213050703E-005
        1350 -2.069349088711412E-004  1.070638066865209E-005
        1400 -1.889273156713655E-004  9.749904762154722E-006
        1450 -7.844161635150764E-005  8.359903773132358E-006
