         600  4.347773717208455E-002  3.087117429301942E-003
         650  2.902731164837256E-002  2.110481209514386E-003
         700  2.355887453084501E-002  1.845626720592466E-003
         750  2.642941575053458E-002  1.718177667837450E-003
         800  2.552626780184607E-002  1.598364518614687E-003
         850  2.060206040024447E-002  1.291622840172237E-003
         900  1.561741944386934E-002  9.366493624992332E-004
         950  9.436752106448015E-003  6.039132126441288E-004
        1000  5.677220754108081E-003  4.204301238784129E-004
        1050  6.176561685292982E-003  3.683137908653305E-004
        1100  6.553470708097642E-003  3.541747404504271E-004
        1150  5.842331034772408E-003  3.160680941185006E-004
        1200  4.029258993984355E-003  2.522372506117681E-004
        1250  3.478707669532547E-003  1.887628835614671E-004
        1300  2.576308712713653E-003  1.427244276368611E-004
        1350  2.732702753390962E-003  1.363940167682705E-004
        1400  2.743697457554905E-003  1.349937974061962E-004
        1450  2.295448179253144E-003  1.171301954349865E-004
        1500  2.009263297949995E-003  9.330362446827170E-005
        1550  1.223666587867386E-003  7.101280261130018E-005
        1600  1.179155234240073E-003  5.257255328232623E-005
        1650  9.345585354436965E-004  4.521531331954026E-005
        1700  8.226813137215019E-004  4.192714450020012E-005
        1750  8.088967356000407E-004  3.816664891304529E-005
        1800  7.431889661913737E-004  3.245963509736337E-005
        1850  5.434020115145055E-004  2.651227586290772E-005
        1900  4.620524521578530E-004  2.118198645586977E-005
        1950  4.295582657734242E-004  1.827984972577133E-005
        2000  3.569501718863224E-004  1.644133370921598E-005
        2075  3.359272228621800E-004  9.626992903247018E-006
        2175  2.061173290348961E-004  7.043220262860451E-006
        2275  1.459183263734788E-004  4.765657851182121E-006
        2375  1.205191452851674E-004  3.995085133846877E-006
        2475  9.370403362772777E-005  3.264002481547952E-006
        2625  5.784890371698566E-005  1.646455530827897E-006
        2825  3.204613152153494E-005  1.197600841682716E-006
        3025  1.728894983737215E-005  9.038966707725387E-007
        3325  7.584215169934699E-006  5.068933980084792E-007
        3725  1.975279990428476E-006  3.939282557584101E-007
        4125  3.920291547473525E-007  3.240517987062225E-007
         350  4.027508013824723E-003  8.475664763982466E-004
         400 -2.773273800241689E-004  5.650977829267677E-004
         450 -2.524406618329619E-003  3.740898989282948E-004
         500 -1.329200248400496E-003  2.494211498306246E-004
         550  1.181144083163031E-004  2.031168793923587E-004
         600  8.042566141176023E-004  2.103826023116874E-004
         650 -3.695897490273158E-004  1.962503128975947E-004
         700 -9.891493013785414E-004  1.808995447073533E-004
         750 -1.663544238078369E-003  1.483729780550236E-004
         800 -9.309140517149353E-004  1.039502077677240E-004
         850 -3.181090196485833E-005  7.950008324993620E-005
         900  3.746381062176078E-004  7.479560316901711E-005
         950  3.519756323952727E-004  6.722826230849467E-005
        1000 -1.591651088948886E-004  5.806570897511461E-005
        1050 -4.223927958626397E-004  4.817763643123720E-005
        1100 -4.357855876809724E-004  3.688315924756301E-005
        1150 -1.533332219269262E-004  2.899691791493143E-005
        1200  6.633421092134954E-005  2.511053326652328E-005
        1250 -4.279789069619403E-005  2.410051876058993E-005
        1300 -1.370564095440325E-004  2.214264024348811E-005
        1350 -2.066609568408361E-004  1.979262448091089E-005
        1400 -1.801810740416355E-004  1.640683418679701E-005
        1450 -1.016337699855527E-004  1.311247025705628E-005
        1500 -4.683330025534571E-006  1.115891682510829E-005
        1550  5.327701438197876E-006  1.018188591769913E-005
        1600 -1.941825761744457E-005  8.922350213256126E-006
        1650 -7.116276409809264E-005  7.917091341743181E-006
        1700 -6.711075338982482E-005  6.868754480585966E-006
        1750 -4.298402035156565E-005  5.756078295365025E-006
        1800 -2.542831165927130E-005  4.944971972216511E-006
        1850 -9.003416996805529E-006  4.498172583228956E-006
        1900 -1.743196602269364E-005  4.013034507854228E-006
        1950 -3.369570179350073E-005  3.831742228083902E-006
        2000 -2.865840974756793E-005  3.405934607433724E-006
        2075 -1.917765522712822E-005  1.974822536017905E-006
        2175 -5.131818118537752E-006  1.520551792415887E-006
        2275 -9.164660695974665E-006  1.324367666789588E-006
        2375 -8.260831136813824E-006  1.138628037943614E-006
        2475 -3.333844754010740E-006  9.473098618749113E-007
        2625 -3.673607877782388E-006  5.455924231380846E-007
        2825 -1.046479032388477E-006  4.502538000482380E-007
        3025 -1.220914473930694E-006  3.726198101666032E-007
        3325 -1.724657788645272E-007  2.343822022540748E-007
        3725 -3.362276043823644E-007  2.107280426451119E-007
        4125  1.824924994032803E-008  2.062690443292463E-007
         350  8.332366956894596E-004  9.738561905265269E-005
         400  8.964947250499002E-004  7.955776690081625E-005
         450  4.965743006858975E-004  4.695657338829408E-005
         500  1.999992070314814E-004  2.198988056103954E-005
         550  1.953163008153691E-004  1.751627736957559E-005
         600  3.317759950353260E-004  2.886554832137103E-005
         650  4.743714029910431E-004  3.536473239143861E-005
         700  4.988236767958734E-004  3.235597545855925E-005
         750  3.214040271046785E-004  2.277294298474937E-005
         800  1.639844869696875E-004  1.217828101361005E-005
         850  9.851458247874689E-005  9.971834573010665E-006
         900  1.866455474508985E-004  1.289665612945997E-005
         950  2.886449849306276E-004  1.574388727698773E-005
        1000  2.683462895549504E-004  1.576231677610146E-005
        1050  1.799306384446875E-004  1.198953359424494E-005
        1100  9.511457381863390E-005  7.551362095883923E-006
        1150  5.885466816510112E-005  4.939208667046866E-006
        1200  7.873484802444485E-005  5.375450366118189E-006
        1250  9.736190406906341E-005  6.236133334278940E-006
        1300  1.105016113551634E-004  6.563022029035234E-006
        1350  9.348259526870000E-005  5.583961985588761E-006
        1400  6.198767025678535E-005  3.921942470998735E-006
        1450  3.611330558960617E-005  2.829235108141693E-006
        1500  3.780359693446371E-005  2.737226188136160E-006
        1550  4.443649701247826E-005  3.061331500964333E-006
        1600  4.783276357546129E-005  3.133259145959568E-006
        1650  4.694934043359050E-005  2.735822774735913E-006
        1700  3.235645908996958E-005  2.258165627772947E-006
        1750  1.954492990543865E-005  1.753864293223652E-006
        1800  1.527467202523591E-005  1.555022799194188E-006
        1850  1.705876880819233E-005  1.624928590630099E-006
        1900  2.103527819792362E-005  1.589396278659194E-006
        1950  1.844635648657762E-005  1.617662018154645E-006
        2000  1.240790483621367E-005  1.445742022723625E-006
        2075  8.871048646771367E-006  8.026711348860800E-007
        2175  6.668859910352391E-006  7.562680961312147E-007
        2275  6.905394504946495E-006  7.167912207816652E-007
        2375  3.901266246109761E-006  6.578025218769624E-007
        2475  3.053105074566247E-006  5.952971615312588E-007
        2625  2.077729088324579E-006  4.133693837802667E-007
        2825  1.486908341503412E-006  3.801491478883993E-007
        3025  4.460445250244531E-007  3.913064963967171E-007
        3325 -4.146611543069757E-007  2.631689563083926E-007
        3725  3.750354336311930E-008  2.880192205504910E-007
        4125 -1.081410569085256E-007  2.987248387390669E-007
         600  3.839983861281226E-002  1.175416993830699E-003
         650  2.748985027029489E-002  8.090929032884125E-004
         700  2.392157774202526E-002  6.536332772902574E-004
         750  2.503866603538394E-002  6.161929515207349E-004
         800  2.407565671072652E-002  5.549219409203115E-004
         850  2.090518153426548E-002  4.685858084843258E-004
         900  1.457985781762749E-002  3.308582190503546E-004
         950  9.249175009795775E-003  2.244410756876611E-004
        1000  7.063470984705103E-003  1.608984254044905E-004
        1050  6.236072587313441E-003  1.487096269558138E-004
        1100  6.335849911135932E-003  1.327799785264749E-004
        1150  5.865384054489744E-003  1.197149923826605E-004
        1200  4.542161268147950E-003  9.555651166257854E-005
        1250  3.379231011800002E-003  7.456433386010647E-005
        1300  2.710380457766975E-003  6.116960214712887E-005
        1350  2.646714480834392E-003  5.604896419307241E-005
        1400  2.637490359676691E-003  5.255498741133800E-005
        1450  2.459752052657616E-003  4.641892719632800E-005
        1500  1.918362436435030E-003  4.052905148381427E-005
        1550  1.414133565093701E-003  3.193535592438010E-005
        1600  1.075185650526546E-003  2.510384674002465E-005
        1650  9.055114123867437E-004  2.228695785300467E-005
        1700  8.767092426472421E-004  2.025705772369861E-005
        1750  8.082882317013961E-004  1.909283394253905E-005
        1800  6.744207481940975E-004  1.759704376708052E-005
        1850  5.878171129932162E-004  1.469735562074459E-005
        1900  4.408554392937610E-004  1.239677271700051E-005
        1950  4.070688674649379E-004  1.176454846225708E-005
        2000  3.620938800876805E-004  1.099347447481010E-005
        2075  3.114334067805127E-004  6.825658680877382E-006
        2175  2.137120818965680E-004  5.342380191957528E-006
        2275  1.394434150693026E-004  4.414138519691215E-006
        2375  1.224678394837732E-004  3.875660074643099E-006
        2475  8.246673376716596E-005  3.289610247790782E-006
        2625  5.834555098807565E-005  2.047918070766014E-006
        2825  3.351459379093892E-005  1.600045004881783E-006
        3025  1.636847183614615E-005  1.400930782918865E-006
        3325  8.039345783267891E-006  9.088928793374483E-007
        3725  1.320791978372551E-006  7.691691201254164E-007
        4125 -4.583164699955432E-007  7.105024589004965E-007
         350  4.511895005925714E-003  3.767088637784309E-004
         400 -3.082289962285428E-004  2.453802809377438E-004
         450 -2.181820552747231E-003  1.725502790021240E-004
         500 -1.299934025675175E-003  1.155901518319315E-004
         550  8.072017553977205E-006  9.264230871979549E-005
         600  4.975151914291443E-004  8.477258111302185E-005
         650 -4.111895446035972E-004  7.824571161682038E-005
         700 -1.322771332937215E-003  7.085215703656666E-005
         750 -1.525611854863043E-003  5.780204858437020E-005
         800 -9.017306088881257E-004  4.405367834529818E-005
         850  3.717904972155298E-005  3.701336226010116E-005
         900  4.553366178825187E-004  3.353052061159537E-005
         950  2.493613602407761E-004  2.888021271567791E-005
        1000 -1.887181933709265E-004  2.561719270949245E-005
        1050 -4.161448412136330E-004  2.193161768493461E-005
        1100 -3.707485823256623E-004  1.817263101668121E-005
        1150 -1.273232705787329E-004  1.542920387645067E-005
        1200  1.912042951099074E-006  1.437697633915037E-005
        1250 -7.884063201886458E-006  1.317945682024407E-005
        1300 -1.407188772267061E-004  1.135881983264245E-005
        1350 -2.069802824497068E-004  1.070596704650278E-005
        1400 -1.889828653632139E-004  9.752642703835707E-006
        1450 -7.844616444873585E-005  8.360308264705506E-006
        1500  1.069302541723544E-006  7.801606533632110E-006
        1550  1.776187490090828E-005  6.667925350894261E-006
        1600 -2.768400169971812E-005  6.384359520412585E-006
        1650 -5.756786231984734E-005  6.020582447295883E-006
        1700 -6.772711048973482E-005  5.303637692916042E-006
        1750 -4.475139059837602E-005  4.883977991435501E-006
        1800 -1.845416640582059E-005  4.468589143139356E-006
        1850 -5.688212909361512E-006  4.221184219141611E-006
        1900 -2.444978029676652E-005  3.884506062920384E-006
        1950 -3.502241479661582E-005  3.583559968241135E-006
        2000 -2.647765775567980E-005  3.451347478043171E-006
        2075 -1.546528950437884E-005  2.252235711431852E-006
        2175 -4.040213028486604E-006  1.843232834842954E-006
        2275 -1.151323775112360E-005  1.745581957308893E-006
        2375 -9.907474586258710E-006  1.676217316177008E-006
        2475 -4.679688045299687E-006  1.484941762537258E-006
        2625 -3.443212809992828E-006  1.005282987016440E-006
        2825 -7.541169858812579E-007  8.974818899277776E-007
        3025 -2.893591824996498E-006  8.238414987758880E-007
        3325  3.632496541732329E-007  5.257723587685907E-007
        3725 -3.956758397166122E-007  5.204877323340648E-007
        4125  1.947403802904812E-007  5.599980496950947E-007
         350  9.549694480316248E-004  4.387156053372449E-005
         400  9.163158839937144E-004  3.658640965051162E-005
         450  5.469382947591172E-004  2.330115509888980E-005
         500  2.181807582287972E-004  1.279346850760556E-005
         550  1.652451016990138E-004  1.108650166705703E-005
         600  3.339316705443586E-004  1.422412021598466E-005
         650  4.844197232315976E-004  1.653228655958916E-005
         700  5.027891810074409E-004  1.567712268207372E-005
         750  3.301102928601904E-004  1.129272441832121E-005
         800  1.632623116222385E-004  7.189925136151981E-006
         850  1.187704205816893E-004  6.207484196579687E-006
         900  2.000834953707817E-004  7.575438484643748E-006
         950  2.741784768478344E-004  8.732288756994797E-006
        1000  2.749811149995367E-004  8.530340934372095E-006
        1050  1.845081707645052E-004  6.939717664361818E-006
        1100  1.084881513123401E-004  4.906183403792781E-006
        1150  6.731813882677670E-005  3.886317074797060E-006
        1200  7.307743480498175E-005  4.364352599405394E-006
        1250  1.167738925335531E-004  4.792822086737949E-006
        1300  1.194220646095346E-004  4.616366189619877E-006
        1350  9.071188466055901E-005  4.109073874124079E-006
        1400  5.248170035763906E-005  3.346273957677835E-006
        1450  3.661997454405233E-005  3.102496465600899E-006
        1500  3.350108532795275E-005  2.985771566910696E-006
        1550  4.879777855585417E-005  3.047926718363418E-006
        1600  5.232240677796653E-005  3.145111851953732E-006
        1650  4.177538486324920E-005  2.995207281295480E-006
        1700  2.569267996278540E-005  2.820145828744210E-006
        1750  1.775262566089471E-005  2.689783144452667E-006
        1800  1.726514035294713E-005  2.536195658236149E-006
        1850  1.791193230415501E-005  2.386975556734467E-006
        1900  2.334589177391535E-005  2.462981948468176E-006
        1950  1.464582053802587E-005  2.438963400517712E-006
        2000  1.507726815750478E-005  2.427954215709703E-006
        2075  8.126561941310797E-006  1.660853304655409E-006
        2175  5.878740533745068E-006  1.519744489042864E-006
        2275  7.597466800166141E-006  1.595383931832095E-006
